,heart_rate,SPO,label
6864,107.0,98.0,6
6865,107.0,98.0,6
6866,107.0,98.0,6
6867,107.0,98.0,6
6868,107.0,98.0,6
6869,107.0,98.0,6
6870,107.0,98.0,6
6871,115.0,98.0,7
6872,115.0,98.0,7
6873,115.0,98.0,7
6874,115.0,98.0,7
6875,115.0,98.0,7
6876,115.0,98.0,7
6877,115.0,98.0,7
6878,115.0,98.0,7
6879,107.0,98.0,6
6880,107.0,98.0,6
6881,107.0,98.0,6
6882,107.0,98.0,6
6883,107.0,98.0,6
6884,107.0,98.0,6
6885,107.0,98.0,6
6886,107.0,98.0,6
6887,107.0,98.0,6
6888,107.0,98.0,6
6889,107.0,98.0,6
6890,107.0,98.0,6
6891,107.0,98.0,6
6892,107.0,98.0,6
6893,107.0,98.0,6
6894,107.0,98.0,6
6895,107.0,98.0,6
6896,107.0,98.0,6
6897,107.0,98.0,6
6898,107.0,98.0,6
6899,107.0,98.0,6
6900,107.0,98.0,6
6901,107.0,98.0,6
6902,107.0,98.0,6
6903,107.0,98.0,6
6904,107.0,98.0,6
6905,100.0,98.0,5
6906,100.0,98.0,5
6907,100.0,98.0,5
6908,100.0,98.0,5
6909,100.0,98.0,5
6910,100.0,98.0,5
6911,100.0,98.0,5
6912,100.0,98.0,5
6913,93.0,98.0,8
6914,93.0,98.0,8
6915,93.0,98.0,8
6916,93.0,98.0,8
6917,93.0,98.0,8
6918,93.0,98.0,8
6919,93.0,98.0,8
6920,93.0,98.0,8
6921,100.0,98.0,5
6922,107.0,98.0,6
6923,107.0,98.0,6
6924,107.0,98.0,6
6925,107.0,98.0,6
6926,107.0,98.0,6
6927,107.0,98.0,6
6928,107.0,98.0,6
6929,107.0,98.0,6
6930,115.0,98.0,7
6931,115.0,98.0,7
6932,115.0,98.0,7
6933,115.0,98.0,7
6934,115.0,98.0,7
6935,115.0,98.0,7
6936,115.0,98.0,7
6937,115.0,98.0,7
6938,115.0,98.0,7
6939,115.0,98.0,7
6940,115.0,98.0,7
6941,115.0,98.0,7
6942,115.0,98.0,7
6943,115.0,98.0,7
6944,115.0,98.0,7
6945,115.0,98.0,7
6946,115.0,98.0,7
6947,115.0,98.0,7
6948,115.0,98.0,7
6949,115.0,98.0,7
6950,115.0,98.0,7
6951,115.0,98.0,7
6952,115.0,98.0,7
6953,115.0,98.0,7
6954,115.0,98.0,7
6955,115.0,98.0,7
6956,115.0,98.0,7
6957,115.0,98.0,7
6958,115.0,98.0,7
6959,115.0,98.0,7
6960,115.0,98.0,7
6961,166.0,97.02093802345058,0
6962,166.0,97.02093802345058,0
6963,166.0,97.02093802345058,0
6964,166.0,97.02093802345058,0
6965,166.0,97.02093802345058,0
6966,166.0,97.02093802345058,0
6967,151.0,97.51046901172529,4
6968,136.0,98.0,2
6969,136.0,98.0,2
6970,136.0,98.0,2
6971,136.0,98.0,2
6972,136.0,98.0,2
6973,136.0,98.0,2
6974,136.0,98.0,2
6975,136.0,98.0,2
6976,136.0,98.0,2
6977,150.0,97.0,4
6978,150.0,97.0,4
6979,150.0,97.0,4
6980,150.0,97.0,4
6981,150.0,97.0,4
6982,150.0,97.0,4
6983,150.0,97.0,4
6984,150.0,97.0,4
6985,150.0,97.0,4
6986,150.0,97.0,4
6987,71.0,97.0,12
6988,71.0,97.0,12
6989,71.0,97.0,12
6990,71.0,97.0,12
6991,71.0,97.0,12
6992,71.0,97.0,12
6993,71.0,97.0,12
6994,71.0,97.0,12
6995,71.0,97.0,12
6996,71.0,97.0,12
6997,93.0,97.0,8
6998,115.0,97.0,7
6999,115.0,97.0,7
7000,115.0,97.0,7
7001,115.0,97.0,7
7002,115.0,97.0,7
7003,115.0,97.0,7
7004,115.0,97.0,7
7005,115.0,97.0,7
7006,115.0,97.0,7
7007,107.0,97.0,6
7008,107.0,97.0,6
7009,107.0,97.0,6
7010,107.0,97.0,6
7011,107.0,97.0,6
7012,107.0,97.0,6
7013,107.0,97.0,6
7014,107.0,97.0,6
7015,107.0,97.0,6
7016,107.0,97.0,6
7017,115.0,97.0,7
7018,115.0,97.0,7
7019,115.0,97.0,7
7020,115.0,97.0,7
7021,115.0,97.0,7
7022,115.0,97.0,7
7023,115.0,97.0,7
7024,115.0,97.0,7
7025,115.0,97.0,7
7026,115.0,97.0,7
7027,107.5,97.0,6
7028,100.0,97.0,5
7029,100.0,97.0,5
7030,100.0,97.0,5
7031,100.0,97.0,5
7032,100.0,97.0,5
7033,100.0,97.0,5
7034,100.0,97.0,5
7035,100.0,97.0,5
7036,100.0,97.0,5
7037,93.0,97.0,8
7038,93.0,97.0,8
7039,93.0,97.0,8
7040,93.0,97.0,8
7041,93.0,97.0,8
7042,93.0,97.0,8
7043,93.0,97.0,8
7044,93.0,97.0,8
7045,93.0,97.0,8
7046,93.0,97.0,8
7047,93.0,97.0,8
7048,93.0,97.0,8
7049,93.0,97.0,8
7050,93.0,97.0,8
7051,93.0,97.0,8
7052,93.0,97.0,8
7053,93.0,97.0,8
7054,93.0,97.0,8
7055,93.0,97.0,8
7056,93.0,97.0,8
7057,100.0,97.0,5
7058,100.0,97.0,5
7059,100.0,97.0,5
7060,100.0,97.0,5
7061,100.0,97.0,5
7062,100.0,97.0,5
7063,100.0,97.0,5
7064,100.0,97.0,5
7065,100.0,97.0,5
7066,93.0,97.0,8
7067,93.0,97.0,8
7068,93.0,97.0,8
7069,93.0,97.0,8
7070,93.0,97.0,8
7071,93.0,97.0,8
7072,93.0,97.0,8
7073,93.0,97.0,8
7074,93.0,97.0,8
7075,93.0,97.0,8
7076,100.0,97.0,5
7077,100.0,97.0,5
7078,100.0,97.0,5
7079,100.0,97.0,5
7080,100.0,97.0,5
7081,100.0,97.0,5
7082,100.0,97.0,5
7083,100.0,97.0,5
7084,100.0,97.0,5
7085,100.0,97.0,5
7086,93.0,97.0,8
7087,93.0,97.0,8
7088,93.0,97.0,8
7089,93.0,97.0,8
7090,93.0,97.0,8
7091,93.0,97.0,8
7092,93.0,97.0,8
7093,93.0,97.0,8
7094,93.0,97.0,8
7095,88.0,97.0,9
7096,83.0,97.0,10
7097,83.0,97.0,10
7098,83.0,97.0,10
7099,83.0,97.0,10
7100,83.0,97.0,10
7101,83.0,97.0,10
7102,83.0,97.0,10
7103,83.0,97.0,10
7104,83.0,97.0,10
7105,83.0,97.0,10
7106,100.0,97.0,5
7107,100.0,97.0,5
7108,100.0,97.0,5
7109,100.0,97.0,5
7110,100.0,97.0,5
7111,100.0,97.0,5
7112,100.0,97.0,5
7113,100.0,97.0,5
7114,100.0,97.0,5
7115,100.0,97.0,5
7116,100.0,97.0,5
7117,100.0,97.0,5
7118,100.0,97.0,5
7119,100.0,97.0,5
7120,100.0,97.0,5
7121,100.0,97.0,5
7122,100.0,97.0,5
7123,100.0,97.0,5
7124,100.0,97.0,5
7125,100.0,97.0,5
7126,100.0,97.0,5
7127,100.0,97.0,5
7128,100.0,97.0,5
7129,100.0,97.0,5
7130,100.0,97.0,5
7131,100.0,97.0,5
7132,100.0,97.0,5
7133,100.0,97.0,5
7134,100.0,97.0,5
7135,100.0,97.0,5
7136,100.0,97.0,5
7137,100.0,97.0,5
7138,100.0,97.0,5
7139,100.0,97.0,5
7140,100.0,97.0,5
7141,100.0,97.0,5
7142,100.0,97.0,5
7143,100.0,97.0,5
7144,100.0,97.0,5
7145,100.0,97.0,5
7146,100.0,97.0,5
7147,100.0,97.0,5
7148,100.0,97.0,5
7149,100.0,97.0,5
7150,100.0,97.0,5
7151,100.0,97.0,5
7152,100.0,97.0,5
7153,100.0,97.0,5
7154,100.0,97.0,5
7155,100.0,97.0,5
7156,100.0,97.0,5
7157,107.0,97.0,6
7158,107.0,97.0,6
7159,107.0,97.0,6
7160,107.0,97.0,6
7161,107.0,97.0,6
7162,107.0,97.0,6
7163,107.0,97.0,6
7164,107.0,97.0,6
7165,107.0,97.0,6
7166,107.0,97.0,6
7167,93.0,97.0,8
7168,93.0,97.0,8
7169,93.0,97.0,8
7170,93.0,97.0,8
7171,93.0,97.0,8
7172,93.0,97.0,8
7173,93.0,97.0,8
7174,93.0,97.0,8
7175,93.0,97.0,8
7176,93.0,97.0,8
7177,100.0,97.0,5
7178,107.0,97.0,6
7179,107.0,97.0,6
7180,107.0,97.0,6
7181,107.0,97.0,6
7182,107.0,97.0,6
7183,107.0,97.0,6
7184,107.0,97.0,6
7185,107.0,97.0,6
7186,107.0,97.0,6
7187,100.0,97.0,5
7188,93.0,97.0,8
7189,93.0,97.0,8
7190,93.0,97.0,8
7191,93.0,97.0,8
7192,93.0,97.0,8
7193,93.0,97.0,8
7194,93.0,97.0,8
7195,93.0,97.0,8
7196,93.0,97.0,8
7197,93.0,97.0,8
7198,100.0,97.0,5
7199,100.0,97.0,5
7200,100.0,97.0,5
7201,100.0,97.0,5
7202,100.0,97.0,5
7203,100.0,97.0,5
7204,100.0,97.0,5
7205,100.0,97.0,5
7206,100.0,97.0,5
7207,100.0,97.0,5
7208,100.0,97.0,5
7209,100.0,97.0,5
7210,100.0,97.0,5
7211,100.0,97.0,5
7212,100.0,97.0,5
7213,100.0,97.0,5
7214,100.0,97.0,5
7215,100.0,97.0,5
7216,100.0,97.0,5
7217,100.0,97.0,5
7218,94.75,97.0,8
7219,93.0,97.0,8
7220,93.0,97.0,8
7221,93.0,97.0,8
7222,93.0,97.0,8
7223,93.0,97.0,8
7224,93.0,97.0,8
7225,93.0,97.0,8
7226,93.0,97.0,8
7227,93.0,97.0,8
7228,93.0,97.0,8
7229,93.0,97.0,8
7230,93.0,97.0,8
7231,93.0,97.0,8
7232,93.0,97.0,8
7233,93.0,97.0,8
7234,93.0,97.0,8
7235,93.0,97.0,8
7236,93.0,97.0,8
7237,93.0,97.0,8
7238,93.0,97.0,8
7239,100.0,97.0,5
7240,100.0,97.0,5
7241,100.0,97.0,5
7242,100.0,97.0,5
7243,100.0,97.0,5
7244,100.0,97.0,5
7245,100.0,97.0,5
7246,100.0,97.0,5
7247,100.0,97.0,5
7248,100.0,97.0,5
7249,107.0,97.0,6
7250,107.0,97.0,6
7251,107.0,97.0,6
7252,107.0,97.0,6
7253,107.0,97.0,6
7254,107.0,97.0,6
7255,107.0,97.0,6
7256,107.0,97.0,6
7257,107.0,97.0,6
7258,115.0,97.0,7
7259,115.0,97.0,7
7260,115.0,97.0,7
7261,115.0,97.0,7
7262,115.0,97.0,7
7263,115.0,97.0,7
7264,115.0,97.0,7
7265,115.0,97.0,7
7266,115.0,97.0,7
7267,115.0,97.0,7
7268,107.0,97.0,6
7269,107.0,97.0,6
7270,107.0,97.0,6
7271,107.0,97.0,6
7272,107.0,97.0,6
7273,107.0,97.0,6
7274,107.0,97.0,6
7275,107.0,97.0,6
7276,107.0,97.0,6
7277,107.0,97.0,6
7278,92.75,97.0,8
7279,88.0,97.0,9
7280,88.0,97.0,9
7281,88.0,97.0,9
7282,88.0,97.0,9
7283,88.0,97.0,9
7284,88.0,97.0,9
7285,88.0,97.0,9
7286,88.0,97.0,9
7287,88.0,97.0,9
7288,83.0,97.0,10
7289,83.0,97.0,10
7290,83.0,97.0,10
7291,83.0,97.0,10
7292,83.0,97.0,10
7293,83.0,97.0,10
7294,83.0,97.0,10
7295,83.0,97.0,10
7296,83.0,97.0,10
7297,83.0,97.0,10
7298,83.0,97.0,10
7299,83.0,97.0,10
7300,83.0,97.0,10
7301,83.0,97.0,10
7302,83.0,97.0,10
7303,83.0,97.0,10
7304,83.0,97.0,10
7305,83.0,97.0,10
7306,83.0,97.0,10
7307,83.0,97.0,10
7308,92.5,97.0,8
7309,107.0,97.0,6
7310,107.0,97.0,6
7311,107.0,97.0,6
7312,107.0,97.0,6
7313,107.0,97.0,6
7314,107.0,97.0,6
7315,107.0,97.0,6
7316,107.0,97.0,6
7317,107.0,97.0,6
7318,107.0,97.0,6
7319,100.0,97.0,5
7320,100.0,97.0,5
7321,100.0,97.0,5
7322,100.0,97.0,5
7323,100.0,97.0,5
7324,100.0,97.0,5
7325,100.0,97.0,5
7326,100.0,97.0,5
7327,100.0,97.0,5
7328,100.0,97.0,5
7329,87.25,97.0,9
7330,83.0,97.0,10
7331,83.0,97.0,10
7332,83.0,97.0,10
7333,83.0,97.0,10
7334,83.0,97.0,10
7335,83.0,97.0,10
7336,83.0,97.0,10
7337,83.0,97.0,10
7338,83.0,97.0,10
7339,83.0,97.0,10
7340,83.0,97.0,10
7341,83.0,97.0,10
7342,83.0,97.0,10
7343,83.0,97.0,10
7344,83.0,97.0,10
7345,83.0,97.0,10
7346,83.0,97.0,10
7347,83.0,97.0,10
7348,83.0,97.0,10
7349,83.0,97.0,10
7350,115.0,97.0,7
7351,115.0,97.0,7
7352,115.0,97.0,7
7353,115.0,97.0,7
7354,115.0,97.0,7
7355,115.0,97.0,7
7356,115.0,97.0,7
7357,115.0,97.0,7
7358,115.0,97.0,7
7359,115.0,97.0,7
7360,125.0,97.0,1
7361,125.0,97.0,1
7362,125.0,97.0,1
7363,125.0,97.0,1
7364,125.0,97.0,1
7365,125.0,97.0,1
7366,125.0,97.0,1
7367,125.0,97.0,1
7368,125.0,97.0,1
7369,116.0,97.0,7
7370,107.0,97.0,6
7371,107.0,97.0,6
7372,107.0,97.0,6
7373,107.0,97.0,6
7374,107.0,97.0,6
7375,107.0,97.0,6
7376,107.0,97.0,6
7377,107.0,97.0,6
7378,107.0,97.0,6
7379,107.0,97.0,6
7380,93.0,97.0,8
7381,93.0,97.0,8
7382,93.0,97.0,8
7383,93.0,97.0,8
7384,93.0,97.0,8
7385,93.0,97.0,8
7386,93.0,97.0,8
7387,93.0,97.0,8
7388,93.0,97.0,8
7389,93.0,97.0,8
7390,88.0,97.0,9
7391,88.0,97.0,9
7392,88.0,97.0,9
7393,88.0,97.0,9
7394,88.0,97.0,9
7395,88.0,97.0,9
7396,88.0,97.0,9
7397,88.0,97.0,9
7398,88.0,97.0,9
7399,88.0,97.0,9
7400,88.0,97.0,9
7401,88.0,97.0,9
7402,88.0,97.0,9
7403,88.0,97.0,9
7404,88.0,97.0,9
7405,88.0,97.0,9
7406,88.0,97.0,9
7407,88.0,97.0,9
7408,88.0,97.0,9
7409,88.0,97.0,9
7410,88.0,97.0,9
7411,88.0,97.0,9
7412,88.0,97.0,9
7413,88.0,97.0,9
7414,88.0,97.0,9
7415,88.0,97.0,9
7416,88.0,97.0,9
7417,88.0,97.0,9
7418,88.0,97.0,9
7419,88.0,97.0,9
7420,88.0,97.0,9
7421,88.0,97.0,9
7422,88.0,97.0,9
7423,88.0,97.0,9
7424,88.0,97.0,9
7425,88.0,97.0,9
7426,88.0,97.0,9
7427,88.0,97.0,9
7428,88.0,97.0,9
7429,88.0,97.0,9
7430,93.0,97.0,8
7431,93.0,97.0,8
7432,93.0,97.0,8
7433,93.0,97.0,8
7434,93.0,97.0,8
7435,93.0,97.0,8
7436,93.0,97.0,8
7437,93.0,97.0,8
7438,107.0,95.59280803807509,0
7439,107.0,95.59280803807509,0
7440,250.0,95.59280803807509,1
7441,250.0,95.59280803807509,1
7442,250.0,95.59280803807509,1
7443,250.0,95.59280803807509,1
7444,250.0,95.59280803807509,1
7445,250.0,95.59280803807509,1
7446,250.0,95.59280803807509,1
7447,250.0,95.59280803807509,1
7448,214.0,95.59280803807509,2
7449,214.0,95.59280803807509,2
7450,214.0,95.59280803807509,2
7451,214.0,95.59280803807509,2
7452,214.0,95.59280803807509,2
7453,214.0,95.59280803807509,2
7454,214.0,95.59280803807509,2
7455,214.0,95.59280803807509,2
7456,187.0,95.59280803807509,3
7457,187.0,95.59280803807509,3
7458,187.0,95.59280803807509,3
7459,187.0,95.59280803807509,3
7460,214.0,95.16067336506256,2
7461,214.0,95.59280803807509,2
7462,214.0,95.59280803807509,2
7463,214.0,95.59280803807509,2
7464,214.0,95.59280803807509,2
7465,214.0,95.59280803807509,2
7466,214.0,95.59280803807509,2
7467,214.0,95.59280803807509,2
7468,214.0,95.59280803807509,2
7469,214.0,95.59280803807509,2
7470,214.0,95.59280803807509,2
7471,214.0,95.59280803807509,2
7472,214.0,95.59280803807509,2
7473,214.0,95.59280803807509,2
7474,214.0,95.59280803807509,2
7475,214.0,95.59280803807509,2
7476,214.0,95.59280803807509,2
7477,214.0,95.59280803807509,2
7478,214.0,95.59280803807509,2
7479,214.0,95.59280803807509,2
7480,214.0,95.59280803807509,2
7481,214.0,95.59280803807509,2
7482,214.0,95.59280803807509,2
7483,214.0,98.14820200951877,2
7484,214.0,99.0,2
7485,214.0,99.0,2
7486,214.0,99.0,2
7487,214.0,99.0,2
7488,214.0,99.0,2
7489,214.0,99.0,2
7490,214.0,99.0,2
7491,214.0,99.0,2
7492,214.0,98.75,2
7493,214.0,98.0,2
7494,214.0,98.0,2
7495,214.0,98.0,2
7496,214.0,98.0,2
7497,166.0,95.59280803807509,4
7498,166.0,95.59280803807509,4
7499,166.0,95.59280803807509,4
7500,166.0,95.59280803807509,4
7501,150.0,95.59280803807509,5
7502,150.0,95.59280803807509,5
7503,150.0,95.59280803807509,5
7504,150.0,95.59280803807509,5
7505,187.0,95.59280803807509,3
7506,187.0,95.59280803807509,3
7507,187.0,95.59280803807509,3
7508,187.0,95.59280803807509,3
7509,187.0,95.93213467301251,3
7510,187.0,96.0,3
7511,187.0,96.0,3
7512,187.0,96.0,3
7513,250.0,98.0,1
7514,250.0,98.0,1
7515,250.0,98.0,1
7516,250.0,98.0,1
7517,214.0,100.0,2
7518,214.0,100.0,2
7519,214.0,100.0,2
7520,214.0,100.0,2
7521,214.0,100.0,2
7522,214.0,100.0,2
7523,214.0,100.0,2
7524,214.0,100.0,2
7525,214.0,100.0,2
7526,214.0,100.0,2
7527,214.0,100.0,2
7528,214.0,100.0,2
7529,214.0,100.0,2
7530,187.0,95.59280803807509,3
7531,187.0,95.59280803807509,3
7532,187.0,95.59280803807509,3
7533,187.0,95.59280803807509,3
7534,187.0,95.59280803807509,3
7535,187.0,95.59280803807509,3
7536,187.0,95.59280803807509,3
7537,187.0,95.59280803807509,3
7538,187.0,95.59280803807509,3
7539,187.0,95.59280803807509,3
7540,187.0,95.59280803807509,3
7541,187.0,95.59280803807509,3
7542,187.0,95.59280803807509,3
7543,187.0,95.59280803807509,3
7544,187.0,95.59280803807509,3
7545,187.0,95.59280803807509,3
7546,187.0,95.59280803807509,3
7547,187.0,95.59280803807509,3
7548,187.0,95.59280803807509,3
7549,187.0,95.59280803807509,3
7550,187.0,95.59280803807509,3
7551,187.0,95.59280803807509,3
7552,176.5,97.79640401903754,6
7553,166.0,100.0,4
7554,166.0,100.0,4
7555,166.0,100.0,4
7556,166.0,100.0,4
7557,103.75,96.25,7
7558,187.0,96.0,3
7559,187.0,96.0,3
7560,187.0,96.0,3
7561,187.0,96.0,3
7562,187.0,97.0,3
7563,187.0,98.0,3
7564,187.0,98.0,3
7565,187.0,98.0,3
7566,187.0,98.0,3
7567,187.0,98.0,3
7568,187.0,98.0,3
7569,187.0,98.0,3
7570,187.0,98.0,3
7571,187.0,98.0,3
7572,166.0,98.0,4
7573,166.0,98.0,4
7574,166.0,98.0,4
7575,166.0,98.0,4
7576,166.0,97.5,4
7577,166.0,97.0,4
7578,166.0,97.0,4
7579,166.0,97.0,4
7580,166.0,97.0,4
7581,166.0,97.0,4
7582,166.0,97.0,4
7583,166.0,97.0,4
7584,166.0,97.0,4
7585,166.0,97.0,4
7586,166.0,97.0,4
7587,166.0,97.0,4
7588,166.0,97.0,4
7589,166.0,97.0,4
7590,176.5,97.0,6
7591,187.0,97.0,3
7592,187.0,97.0,3
7593,187.0,97.0,3
7594,187.0,97.0,3
7595,187.0,97.0,3
7596,187.0,97.0,3
7597,187.0,97.0,3
7598,187.0,97.0,3
7599,187.0,97.0,3
7600,187.0,97.0,3
7601,187.0,97.0,3
7602,187.0,97.0,3
7603,187.0,97.0,3
7604,187.0,97.0,3
7605,187.0,97.0,3
7606,187.0,97.0,3
7607,187.0,97.0,3
7608,187.0,97.0,3
7609,136.0,97.0,8
7610,136.0,97.0,8
7611,136.0,97.0,8
7612,136.0,97.0,8
7613,166.0,97.0,4
7614,166.0,97.0,4
7615,166.0,97.0,4
7616,166.0,97.0,4
7617,166.0,97.0,4
7618,166.0,97.0,4
7619,166.0,97.0,4
7620,166.0,97.0,4
7621,166.0,97.0,4
7622,166.0,97.66666666666666,4
7623,166.0,98.0,4
7624,166.0,98.0,4
7625,166.0,98.0,4
7626,166.0,98.0,4
7627,166.0,98.0,4
7628,166.0,98.0,4
7629,166.0,98.0,4
7630,166.0,98.0,4
7631,166.0,97.55555555555556,4
7632,166.0,97.0,4
7633,166.0,97.0,4
7634,166.0,97.0,4
7635,166.0,97.0,4
7636,187.0,97.0,3
7637,187.0,97.0,3
7638,187.0,97.0,3
7639,187.0,97.0,3
7640,166.0,97.0,4
7641,166.0,97.0,4
7642,166.0,97.0,4
7643,166.0,97.0,4
7644,166.0,97.33333333333334,4
7645,166.0,98.0,4
7646,166.0,98.0,4
7647,166.0,98.0,4
7648,166.0,98.0,4
7649,166.0,98.0,4
7650,166.0,98.0,4
7651,166.0,98.0,4
7652,166.0,98.0,4
7653,166.0,98.0,4
7654,187.0,98.0,3
7655,187.0,98.0,3
7656,187.0,98.0,3
7657,187.0,97.55555555555556,3
7658,187.0,97.0,3
7659,187.0,97.0,3
7660,187.0,97.0,3
7661,187.0,97.0,3
7662,187.0,97.83333333333334,3
7663,187.0,98.0,3
7664,187.0,98.0,3
7665,187.0,98.0,3
7666,187.0,98.0,3
7667,187.0,98.0,3
7668,187.0,98.0,3
7669,187.0,98.0,3
7670,187.0,98.0,3
7671,187.0,98.33333333333334,3
7672,187.0,99.0,3
7673,187.0,99.0,3
7674,187.0,99.0,3
7675,187.0,99.0,3
7676,250.0,99.0,1
7677,250.0,99.0,1
7678,250.0,99.0,1
7679,250.0,99.0,1
7680,187.0,97.0,3
7681,187.0,97.0,3
7682,187.0,97.0,3
7683,187.0,97.33333333333333,3
7684,187.0,98.0,3
7685,187.0,98.0,3
7686,187.0,98.0,3
7687,187.0,98.0,3
7688,187.0,98.0,3
7689,187.0,98.0,3
7690,187.0,98.0,3
7691,187.0,98.0,3
7692,187.0,98.0,3
7693,166.0,98.0,4
7694,166.0,98.0,4
7695,166.0,98.0,4
7696,166.0,98.0,4
7697,150.0,97.0,5
7698,150.0,97.0,5
7699,150.0,97.0,5
7700,150.0,97.0,5
7701,166.0,98.0,4
7702,166.0,98.0,4
7703,166.0,98.0,4
7704,166.0,98.0,4
7705,166.0,98.0,4
7706,166.0,98.0,4
7707,166.0,98.0,4
7708,166.0,98.0,4
7709,107.0,98.0,0
7710,107.0,98.0,0
7711,107.0,98.0,0
7712,107.0,98.0,0
7713,150.0,96.0,5
7714,150.0,96.0,5
7715,150.0,96.0,5
7716,150.0,96.0,5
7717,166.0,98.0,4
7718,166.0,98.0,4
7719,166.0,98.0,4
7720,166.0,98.0,4
7721,115.0,98.0,9
7722,115.0,98.0,9
7723,115.0,98.0,9
7724,115.0,98.0,9
7725,150.0,98.0,5
7726,150.0,98.0,5
7727,150.0,98.0,5
7728,150.0,98.0,5
7729,166.0,99.0,4
7730,166.0,99.0,4
7731,166.0,99.0,4
7732,166.0,99.0,4
7733,166.0,99.0,4
7734,166.0,99.0,4
7735,166.0,99.0,4
7736,166.0,99.0,4
7737,166.0,99.0,4
7738,166.0,99.0,4
7739,166.0,99.0,4
7740,166.0,99.0,4
7741,166.0,99.0,4
7742,166.0,97.0,4
7743,166.0,97.0,4
7744,166.0,97.0,4
7745,166.0,97.0,4
7746,166.0,97.25,4
7747,166.0,98.0,4
7748,166.0,98.0,4
7749,166.0,98.0,4
7750,166.0,98.0,4
7751,176.5,98.5,6
7752,187.0,99.0,3
7753,187.0,99.0,3
7754,187.0,99.0,3
7755,187.0,99.0,3
7756,187.0,98.16666666666667,3
7757,187.0,98.0,3
7758,187.0,98.0,3
7759,187.0,98.0,3
7760,166.0,98.0,4
7761,166.0,98.0,4
7762,166.0,98.0,4
7763,166.0,98.0,4
7764,187.0,98.0,3
7765,187.0,98.0,3
7766,187.0,98.0,3
7767,187.0,98.0,3
7768,187.0,98.0,3
7769,187.0,98.0,3
7770,187.0,98.0,3
7771,187.0,98.0,3
7772,187.0,98.0,3
7773,187.0,98.0,3
7774,187.0,98.0,3
7775,187.0,98.0,3
7776,187.0,98.0,3
7777,176.5,98.0,6
7778,166.0,98.0,4
7779,166.0,98.0,4
7780,166.0,98.0,4
7781,166.0,98.0,4
7782,150.0,95.0,5
7783,150.0,95.0,5
7784,150.0,95.0,5
7785,187.0,95.0,3
7786,187.0,95.0,3
7787,187.0,95.0,3
7788,187.0,95.0,3
7789,187.0,95.0,3
7790,187.0,95.0,3
7791,187.0,95.0,3
7792,187.0,95.0,3
7793,187.0,95.0,3
7794,166.0,97.0,4
7795,166.0,97.0,4
7796,166.0,97.0,4
7797,166.0,97.0,4
7798,150.16666666666669,96.83333333333334,5
7799,187.0,99.0,3
7800,187.0,99.0,3
7801,187.0,99.0,3
7802,187.0,99.0,3
7803,166.0,99.0,4
7804,166.0,99.0,4
7805,166.0,99.0,4
7806,166.0,99.0,4
7807,166.0,99.0,4
7808,166.0,99.0,4
7809,166.0,99.0,4
7810,250.0,97.0,1
7811,250.0,97.0,1
7812,250.0,97.0,1
7813,250.0,97.0,1
7814,250.0,97.0,1
7815,250.0,97.0,1
7816,250.0,97.0,1
7817,250.0,97.0,1
7818,250.0,97.0,1
7819,250.0,97.0,1
7820,250.0,97.0,1
7821,250.0,97.0,1
7822,250.0,97.0,1
7823,250.0,97.0,1
7824,250.0,97.0,1
7825,214.0,97.0,2
7826,214.0,97.0,2
7827,214.0,97.0,2
7828,214.0,97.0,2
7829,214.0,97.0,2
7830,214.0,97.0,2
7831,214.0,97.0,2
7832,214.0,97.0,2
7833,214.0,97.0,2
7834,214.0,97.0,2
7835,214.0,97.0,2
7836,214.0,97.0,2
7837,214.0,97.0,2
7838,214.0,97.0,2
7839,214.0,97.0,2
7840,250.0,97.0,1
7841,250.0,97.0,1
7842,250.0,97.0,1
7843,250.0,97.0,1
7844,214.0,97.0,2
7845,214.0,97.0,2
7846,214.0,97.0,2
7847,214.0,97.0,2
7848,214.0,97.0,2
7849,214.0,97.0,2
7850,214.0,97.0,2
7851,214.0,97.0,2
7852,214.0,97.0,2
7853,214.0,97.0,2
7854,214.0,97.0,2
7855,214.0,97.0,2
7856,214.0,97.0,2
7857,214.0,97.0,2
7858,214.0,97.0,2
7859,187.0,97.0,3
7860,187.0,97.0,3
7861,187.0,97.0,3
7862,187.0,97.0,3
7863,187.0,97.0,3
7864,187.0,97.0,3
7865,187.0,97.0,3
7866,187.0,97.0,3
7867,187.0,97.0,3
7868,187.0,97.0,3
7869,187.0,97.0,3
7870,187.0,97.0,3
7871,187.0,97.0,3
7872,187.0,97.0,3
7873,187.0,97.0,3
7874,214.0,97.0,2
7875,214.0,97.0,2
7876,214.0,97.0,2
7877,214.0,97.0,2
7878,187.0,97.0,3
7879,187.0,97.0,3
7880,187.0,97.0,3
7881,187.0,97.0,3
7882,187.0,97.0,3
7883,214.0,97.0,2
7884,214.0,97.0,2
7885,214.0,97.0,2
7886,214.0,97.0,2
7887,214.0,97.0,2
7888,214.0,97.0,2
7889,214.0,97.0,2
7890,214.0,97.0,2
7891,214.0,97.0,2
7892,214.0,97.0,2
7893,166.0,97.0,4
7894,166.0,97.0,4
7895,166.0,97.0,4
7896,166.0,97.0,4
7897,214.0,97.0,2
7898,214.0,97.0,2
7899,214.0,97.0,2
7900,214.0,97.0,2
7901,214.0,97.0,2
7902,214.0,97.0,2
7903,214.0,97.0,2
7904,214.0,97.0,2
7905,214.0,97.0,2
7906,214.0,97.0,2
7907,214.0,97.0,2
7908,214.0,97.0,2
